season,period_type,division,game_number,course_name,player_a,player_b,source_row_a,source_row_b,source_cell_a,source_cell_b,source_color,played_state,pairing_status,evidence_type,source_workbook,source_tab,source_range,source_sha256,source_era,provenance,notes
57,season,1,3,CHERRY BLOSSOM EASY,BIGJA,DUCKK,5,8,Q5:T5,Q8:T8,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,1,3,CHERRY BLOSSOM EASY,LAURENT,THE REAL JB,6,7,Q6:T6,Q7:T7,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,1,3,CHERRY BLOSSOM EASY,THE REAL JB,LAURENT,7,6,Q7:T7,Q6:T6,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,1,3,CHERRY BLOSSOM EASY,DUCKK,BIGJA,8,5,Q8:T8,Q5:T5,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,1,ALICE EASY,DJTWIGG,YODA,14,15,I14:L14,I15:L15,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,1,ALICE EASY,YODA,DJTWIGG,15,14,I15:L15,I14:L14,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,1,ALICE EASY,KD,WILL,16,17,I16:L16,I17:L17,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,1,ALICE EASY,WILL,KD,17,16,I17:L17,I16:L16,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,2,QUIXOTE VALLEY HARD,DJTWIGG,KD,14,16,M14:P14,M16:P16,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,2,QUIXOTE VALLEY HARD,YODA,WILL,15,17,M15:P15,M17:P17,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,2,QUIXOTE VALLEY HARD,KD,DJTWIGG,16,14,M16:P16,M14:P14,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,2,QUIXOTE VALLEY HARD,WILL,YODA,17,15,M17:P17,M15:P15,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,3,CHERRY BLOSSOM EASY,DJTWIGG,WILL,14,17,Q14:T14,Q17:T17,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,3,CHERRY BLOSSOM EASY,YODA,KD,15,16,Q15:T15,Q16:T16,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,3,CHERRY BLOSSOM EASY,KD,YODA,16,15,Q16:T16,Q15:T15,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,2,3,CHERRY BLOSSOM EASY,WILL,DJTWIGG,17,14,Q17:T17,Q14:T14,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,1,ALICE EASY,SPICY,RACCOONS WHISKER,23,24,I23:L23,I24:L24,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,1,ALICE EASY,RACCOONS WHISKER,SPICY,24,23,I24:L24,I23:L23,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,1,ALICE EASY,WAREY,SARAHLYNN,25,26,I25:L25,I26:L26,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,1,ALICE EASY,SARAHLYNN,WAREY,26,25,I26:L26,I25:L25,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,2,QUIXOTE VALLEY HARD,SPICY,WAREY,23,25,M23:P23,M25:P25,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,2,QUIXOTE VALLEY HARD,RACCOONS WHISKER,SARAHLYNN,24,26,M24:P24,M26:P26,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,2,QUIXOTE VALLEY HARD,WAREY,SPICY,25,23,M25:P25,M23:P23,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,2,QUIXOTE VALLEY HARD,SARAHLYNN,RACCOONS WHISKER,26,24,M26:P26,M24:P24,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,3,CHERRY BLOSSOM EASY,SPICY,SARAHLYNN,23,26,Q23:T23,Q26:T26,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,3,CHERRY BLOSSOM EASY,RACCOONS WHISKER,WAREY,24,25,Q24:T24,Q25:T25,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,3,CHERRY BLOSSOM EASY,WAREY,RACCOONS WHISKER,25,24,Q25:T25,Q24:T24,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,3,3,CHERRY BLOSSOM EASY,SARAHLYNN,SPICY,26,23,Q26:T26,Q23:T23,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,1,ALICE EASY,WENDYW,RARE CUP,32,33,I32:L32,I33:L33,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,1,ALICE EASY,RARE CUP,WENDYW,33,32,I33:L33,I32:L32,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,1,ALICE EASY,SLUGJUG,ZOEDARLIN,34,35,I34:L34,I35:L35,"rgb(1,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,1,ALICE EASY,ZOEDARLIN,SLUGJUG,35,34,I35:L35,I34:L34,"rgb(1,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,2,QUIXOTE VALLEY HARD,WENDYW,SLUGJUG,32,34,M32:P32,M34:P34,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,2,QUIXOTE VALLEY HARD,RARE CUP,ZOEDARLIN,33,35,M33:P33,M35:P35,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,2,QUIXOTE VALLEY HARD,SLUGJUG,WENDYW,34,32,M34:P34,M32:P32,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,2,QUIXOTE VALLEY HARD,ZOEDARLIN,RARE CUP,35,33,M35:P35,M33:P33,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,3,CHERRY BLOSSOM EASY,WENDYW,ZOEDARLIN,32,35,Q32:T32,Q35:T35,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,3,CHERRY BLOSSOM EASY,RARE CUP,SLUGJUG,33,34,Q33:T33,Q34:T34,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,3,CHERRY BLOSSOM EASY,SLUGJUG,RARE CUP,34,33,Q34:T34,Q33:T33,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED — SCHEDULED / UNPLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
57,season,4,3,CHERRY BLOSSOM EASY,ZOEDARLIN,WENDYW,35,32,Q35:T35,Q32:T32,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,57,'57'!A1:AT63,6275b7423f1f191fd3dd834bbc919bc4932b80feeb4a54b07a7b25214fc7d800,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,1,ORIGINAL GOTHIC EASY,BIGJA,LAURENT,5,6,I5:L5,I6:L6,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,1,ORIGINAL GOTHIC EASY,LAURENT,BIGJA,6,5,I6:L6,I5:L5,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,1,ORIGINAL GOTHIC EASY,YODA,,8,,I8:L8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE UNIQUE COLOR,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
58,season,1,2,RAPTOR CLIFFS HARD,BIGJA,,5,,M5:P5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE UNIQUE COLOR,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
58,season,1,2,RAPTOR CLIFFS HARD,LAURENT,YODA,6,8,M6:P6,M8:P8,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,2,RAPTOR CLIFFS HARD,YODA,LAURENT,8,6,M8:P8,M6:P6,"rgb(0,0,1,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,3,BOGEYS BONANZA EASY,BIGJA,YODA,5,8,Q5:T5,Q8:T8,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
58,season,1,3,BOGEYS BONANZA EASY,LAURENT,,6,,Q6:T6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE UNIQUE COLOR,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
58,season,1,3,BOGEYS BONANZA EASY,YODA,BIGJA,8,5,Q8:T8,Q5:T5,"rgb(1,0,0,1)",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,CURRENT SEASON STROKE PLAY,58,'58'!A1:AT63,4759d05683d3c0ee4cbd80bf37a44c11427a19df87d3878e63b7aeb1254defde,mirrored_3_course_s43_s61,matching font/text color on actual score-entry cells,Pair is represented once per source-side score row for row-level provenance.
